id	title	abstract	label	actual
2816	国中水务：子公司污水处理厂被通知特许经营权不再延长公司认为应延长10年！	江苏省发布了电力中长期交易规则，以推进电力市场建设和规范交易行为。此举是为了落实中央深化电力体制改革的意见，符合国家相关文件和法规要求。相关部门如电力公司、发电集团和售电企业需遵守这些规则，若遇重大问题需及时报告。文件由江苏省发展和改革委员会、经济和信息化委员会等于2017年10月30日印发。	自媒体	0
1845	签约！印尼苏家武眉LNG发电及接收站项目EPC框架协议	中国能建中电工程国际公司与印尼皇家玛哈公司于5月5日签署了印尼苏家武眉LNG发电及接收站项目的EPC框架协议。项目位于印尼爪哇岛西部，总装机规模为2400兆瓦，分三期建设。协议涵盖第一期800兆瓦的燃气电站、再气化站及储气设施的设计、施工、采购和试运行等工作。	自媒体	0
1387	中央决定:能源系统出身李小鹏再履新	国网河南省电力公司正在进行2023年第一次配网物资协议库存公开招标采购。项目单位为国网河南省电力公司，资金来源为企业自有资金，已落实。招标由国网河南省电力公司主办，河南电力物资有限公司担任招标代理。该项目响应了中共中央国务院关于质量提升的指导意见，鼓励投标人采用先进标准以提升产品质量并形成优质优价的采购机制。招标范围及货物清单详见公告附件，交货时间以供货单为准。部分物资设有最高限价，具体信息在招标公告第二章中说明。投标人操作说明及分标编号也在公告中有所描述。	自媒体	0
2194	1200MW！山西临汾投资78亿元建设抽水蓄能电站	山西临汾侯马市近日举行了抽水蓄能电站项目的投资开发合作签约仪式。侯马市政府与中国葛洲坝集团及中国能源建设集团山西电力建设有限公司签署了协议。该项目初装机容量120万千瓦，总投资约78亿元，建成后年发电量预计为21亿千瓦时，能显著提升地方GDP和税收，并在侯马电力系统中承担重要调节任务。	自媒体	0
2840	国务院:完善碳排放计量监测建立碳排放计量审查制度	交通运输部最新消息显示，中央决定杨传堂不再担任交通运输部党组书记职务，李小鹏接任此职。李小鹏的简历包括以下要点：- 1978年考入华北电力学院，1982年起在电力科学研究院工作。- 1987年至1988年在加拿大安大略水电局曼尼吐巴大学进修。- 1989年至1991年担任华能国际电力开发公司总经理助理。- 1999年起任华能国际电力开发公司董事长兼总经理。- 2001年至2002年担任中国华能集团公司董事总经理。- 2002年至2005年任中国华能集团公司总经理兼董事长。- 2005年至2006年在中央党校学习，随后成为山西省委常委，历任副省长、省长。- 2016年起任交通运输部党组副书记，2019年起成为交通运输部部长。	自媒体	0
1313	国网河南电力2023年第一次配网物资协议库存公开招标采购	6月28日，投资者在投资者互动平台提出了关于察县一期光伏项目的几个问题，主要包括以下几点：1. **光伏组件价格变化的影响**：光伏组件价格从去年高点的2元/W降至现在接近1.5元/W，预计会降低电站的整体建设成本。通常，组件成本占建设成本的40%-50%。虽然具体影响因项目而异，但组件成本的下降将直接减少建设成本。土地价格和储能成本会根据地方政策和标准有所变化。察县项目按照当地管理部门的标准执行，采用的全钒液流电池储能技术具有良好的安全性、循环寿命和环保特点。2. **资本金IRR的变化**：察县项目的资本金内部收益率（IRR）为7.18%，相较于此前组件成本较高的情况下，IRR有所提升。	自媒体	0
2494	《山西省垃圾焚烧发电中长期专项规划（2023年修订）》出台	**2023年绿色建材下乡活动通知概要****背景与目标：**- 旨在贯彻党的二十大决策部署，推进现代化产业体系和乡村振兴。- 加快绿色建材认证与应用，促进绿色消费，助力美丽乡村建设，推动乡村产业振兴。**主要内容：**- **活动主题**：绿色建材进万家，美好生活共创建。- **活动时间**：2023年1月至12月。- **试点地区**：在2022年试点基础上，新增5个左右试点地区，具体可根据实际需求申请。  **组织形式：**1. **产品要求**：参与活动的建材应为已获绿色认证的产品。未获认证的产品需符合技术要求并加快认证。2. **推广方式**：通过公益宣讲、巡展等活动推广绿色建材。试点地区应探索新模式并总结经验。3. **支持措施**：鼓励绿色建材企业、平台参与，部分地区可提供补贴或贷款贴息。推动企业开发适用于农村市场的绿色建材及解决方案。4. **活动推进**：由中国建筑材料联合会绿色建材产品认证技术委员会牵头，成立推进组，协调组织参与。**部门职责：**- **工信部**：推动绿色建材品种和品质提升。- **住建部**：结合农房建设和改造推广绿色建材。- **商务部**：鼓励电商和线下卖场推广绿色建材。- **市场监管部**：确保认证活动合法合规。- **农业农村部**：协调绿色建材与乡村基础设施建设等工作的结合。- **乡村振兴局**：调动农民参与绿色建材活动，推广绿色消费理念。**活动要求：**- **安全保障**：制定详细的活动方案和安全措施。- **舆论引导**：通过多渠道宣传绿色建材。**联系方式：**- 工信部原材料工业司、中国建筑材料联合会、绿色建材产品认证技术委员会等提供相关咨询服务。	自媒体	0
893	关于印发《江苏省电力中长期交易规则（暂行）》的通知	山西省于2023年修订了垃圾焚烧发电中长期专项规划。根据规划，到2025年，县城将形成适应经济社会发展的垃圾分类和处理体系，城市将实现垃圾焚烧处理能力全覆盖。全省的垃圾焚烧处理能力将达到28,290吨/日，其中焚烧发电处理能力为27,250吨/日，装机规模为6,225兆瓦。到2030年，预计全省的垃圾焚烧能力将全覆盖，总处理能力提升至33,090吨/日，焚烧发电处理能力达32,050吨/日，装机规模扩大至7,285兆瓦。	自媒体	0
3935	"《六盘水市""十四五""工业发展规划》印发！"	六盘水市工信局发布了《六盘水市十四五工业发展规划》。主要内容如下：1. **目标到2025年**：   - 工业总产值突破3000亿元。   - 新兴产业实现产业链协同发展，成为新的经济增长极。   - 技术创新能力增强，园区集聚集约水平提高。   - 两化融合和绿色发展显著。   - 工业综合实力居全省前列。   - 工业增加值能耗、固体废物综合利用率和二氧化碳排放量等指标符合上级目标要求。2. **目标到2035年**：   - 新兴产业壮大，传统产业结构优化。   - 创新能力提升，质量效益增强。   - 现代化水平显著提高。六盘水市十四五工业发展规划于2023年1月28日发布，要求各相关部门认真执行。	自媒体	0
1564	太阳能：在其他成本不变的情况下组件成本占建设成本的约40%-50%	国务院印发的《计量发展规划（2021-2035年）》提出了未来15年的发展战略和目标。主要内容包括：1. **指导思想和目标**：   - 以习近平新时代中国特色社会主义思想为指导。   - 紧扣高质量发展主题，推动计量事业与国家需求和技术突破紧密结合。   - 到2025年，建立初步的国家现代先进测量体系，部分领域达到国际领先水平。   - 到2035年，国家计量科技创新水平大幅提升，形成以量子计量为核心的国际领先测量体系。2. **重点任务**：   - **基础研究**：加强计量科技创新和数字化转型，推动新型技术和基础研究。   - **应用服务**：支持先进制造、精密制造、航空航天、人工智能、碳达峰碳中和等领域的计量服务。   - **能力建设**：构建新的量值传递体系，提升计量基准能力，推动标准建设和技术机构建设。   - **监督管理**：完善计量法律法规，改革监管制度，推动智慧计量和诚信计量。3. **保障措施**：   - 加强组织领导和政策支持。   - 促进学科和文化建设，协调联动。   - 确保任务落实。规划旨在为科学技术进步和经济社会高质量发展提供强有力的计量支持。	自媒体	0
